repos,repo_version,instructions,instructions_count
tensorflow/tensorflow,b'v0.7.1,ENV,1
tensorflow/tensorflow,b'v0.7.1,ARG,2
tensorflow/tensorflow,b'v0.7.1,RUN,1
tensorflow/tensorflow,b'v0.7.1,ARG,1
tensorflow/tensorflow,b'v0.7.1,RUN,5
tensorflow/tensorflow,b'v0.7.1,ARG,1
tensorflow/tensorflow,b'v0.7.1,WORKDIR,1
tensorflow/tensorflow,b'v0.7.1,RUN,4
tensorflow/tensorflow,b'v0.7.1,ENV,1
tensorflow/tensorflow,b'v0.7.1,ARG,1
tensorflow/tensorflow,b'v0.7.1,RUN,3
tensorflow/tensorflow,b'v0.7.1,ARG,2
tensorflow/tensorflow,b'v0.7.1,FROM,1
tensorflow/tensorflow,b'v0.7.1,ENV,2
tensorflow/tensorflow,b'v0.7.1,RUN,3
tensorflow/tensorflow,b'v0.7.1,WORKDIR,1
tensorflow/tensorflow,b'v0.7.1,RUN,3
tensorflow/tensorflow,b'v0.7.1,ENV,1
tensorflow/tensorflow,b'v0.7.1,FROM,1
tensorflow/tensorflow,b'v0.7.1,ENV,1
tensorflow/tensorflow,b'v0.7.1,RUN,1
tensorflow/tensorflow,b'v0.7.1,RUN,3
tensorflow/tensorflow,b'v0.7.1,FROM,1
tensorflow/tensorflow,b'v0.7.1,ENV,2
tensorflow/tensorflow,b'v0.7.1,SHELL,1
tensorflow/tensorflow,b'v0.7.1,ARG,9
tensorflow/tensorflow,b'v0.7.1,RUN,3
tensorflow/tensorflow,b'v0.7.1,ENV,1
tensorflow/tensorflow,b'v0.7.1,RUN,4
tensorflow/tensorflow,b'v0.7.1,FROM,1
tensorflow/tensorflow,b'v0.7.1,ENV,6
tensorflow/tensorflow,b'v0.7.1,SHELL,1
tensorflow/tensorflow,b'v0.7.1,ARG,11
tensorflow/tensorflow,b'v0.7.1,ARG,1
tensorflow/tensorflow,b'v0.7.1,FROM,1
tensorflow/tensorflow,b'v0.7.1,COPY,1
tensorflow/tensorflow,b'v0.7.1,RUN,12
tensorflow/tensorflow,b'v0.8.0rc0,LABEL,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,COPY,3
tensorflow/tensorflow,b'v0.8.0rc0,RUN,7
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,ENV,12
tensorflow/tensorflow,b'v0.8.0rc0,RUN,5
tensorflow/tensorflow,b'v0.8.0rc0,WORKDIR,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,VOLUME,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,3
tensorflow/tensorflow,b'v0.8.0rc0,LABEL,1
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,EXPOSE,1
tensorflow/tensorflow,b'v0.8.0rc0,WORKDIR,2
tensorflow/tensorflow,b'v0.8.0rc0,RUN,25
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,ENV,7
tensorflow/tensorflow,b'v0.8.0rc0,SHELL,1
tensorflow/tensorflow,b'v0.8.0rc0,ARG,13
tensorflow/tensorflow,b'v0.8.0rc0,CMD,1
tensorflow/tensorflow,b'v0.8.0rc0,COPY,2
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,6
tensorflow/tensorflow,b'v0.8.0rc0,ENV,2
tensorflow/tensorflow,b'v0.8.0rc0,ARG,3
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,EXPOSE,1
tensorflow/tensorflow,b'v0.8.0rc0,WORKDIR,2
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,24
tensorflow/tensorflow,b'v0.8.0rc0,ENV,3
tensorflow/tensorflow,b'v0.8.0rc0,ARG,4
tensorflow/tensorflow,b'v0.8.0rc0,CMD,1
tensorflow/tensorflow,b'v0.8.0rc0,COPY,2
tensorflow/tensorflow,b'v0.8.0rc0,RUN,11
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,ENV,7
tensorflow/tensorflow,b'v0.8.0rc0,SHELL,1
tensorflow/tensorflow,b'v0.8.0rc0,ARG,13
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,10
tensorflow/tensorflow,b'v0.8.0rc0,ENV,3
tensorflow/tensorflow,b'v0.8.0rc0,ARG,4
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,EXPOSE,1
tensorflow/tensorflow,b'v0.8.0rc0,WORKDIR,2
tensorflow/tensorflow,b'v0.8.0rc0,RUN,22
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,ENV,3
tensorflow/tensorflow,b'v0.8.0rc0,SHELL,1
tensorflow/tensorflow,b'v0.8.0rc0,ARG,12
tensorflow/tensorflow,b'v0.8.0rc0,CMD,1
tensorflow/tensorflow,b'v0.8.0rc0,COPY,2
tensorflow/tensorflow,b'v0.8.0rc0,RUN,8
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,ENV,3
tensorflow/tensorflow,b'v0.8.0rc0,SHELL,1
tensorflow/tensorflow,b'v0.8.0rc0,ARG,12
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,EXPOSE,1
tensorflow/tensorflow,b'v0.8.0rc0,WORKDIR,2
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,20
tensorflow/tensorflow,b'v0.8.0rc0,ENV,2
tensorflow/tensorflow,b'v0.8.0rc0,ARG,3
tensorflow/tensorflow,b'v0.8.0rc0,CMD,1
tensorflow/tensorflow,b'v0.8.0rc0,COPY,2
tensorflow/tensorflow,b'v0.8.0rc0,EXPOSE,1
tensorflow/tensorflow,b'v0.8.0rc0,WORKDIR,3
tensorflow/tensorflow,b'v0.8.0rc0,RUN,25
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,ENV,8
tensorflow/tensorflow,b'v0.8.0rc0,SHELL,1
tensorflow/tensorflow,b'v0.8.0rc0,ARG,12
tensorflow/tensorflow,b'v0.8.0rc0,CMD,1
tensorflow/tensorflow,b'v0.8.0rc0,COPY,2
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,8
tensorflow/tensorflow,b'v0.8.0rc0,ENV,2
tensorflow/tensorflow,b'v0.8.0rc0,ARG,3
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,EXPOSE,1
tensorflow/tensorflow,b'v0.8.0rc0,WORKDIR,2
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,22
tensorflow/tensorflow,b'v0.8.0rc0,ENV,2
tensorflow/tensorflow,b'v0.8.0rc0,ARG,3
tensorflow/tensorflow,b'v0.8.0rc0,CMD,1
tensorflow/tensorflow,b'v0.8.0rc0,COPY,2
tensorflow/tensorflow,b'v0.8.0rc0,RUN,10
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,ENV,3
tensorflow/tensorflow,b'v0.8.0rc0,SHELL,1
tensorflow/tensorflow,b'v0.8.0rc0,ARG,12
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,EXPOSE,1
tensorflow/tensorflow,b'v0.8.0rc0,WORKDIR,2
tensorflow/tensorflow,b'v0.8.0rc0,RUN,24
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,ENV,3
tensorflow/tensorflow,b'v0.8.0rc0,SHELL,1
tensorflow/tensorflow,b'v0.8.0rc0,ARG,12
tensorflow/tensorflow,b'v0.8.0rc0,CMD,1
tensorflow/tensorflow,b'v0.8.0rc0,COPY,2
tensorflow/tensorflow,b'v0.8.0rc0,WORKDIR,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,10
tensorflow/tensorflow,b'v0.8.0rc0,ENV,4
tensorflow/tensorflow,b'v0.8.0rc0,ARG,3
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,EXPOSE,1
tensorflow/tensorflow,b'v0.8.0rc0,WORKDIR,3
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,24
tensorflow/tensorflow,b'v0.8.0rc0,ENV,4
tensorflow/tensorflow,b'v0.8.0rc0,ARG,3
tensorflow/tensorflow,b'v0.8.0rc0,CMD,1
tensorflow/tensorflow,b'v0.8.0rc0,COPY,2
tensorflow/tensorflow,b'v0.8.0rc0,WORKDIR,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,11
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,ENV,8
tensorflow/tensorflow,b'v0.8.0rc0,SHELL,1
tensorflow/tensorflow,b'v0.8.0rc0,ARG,12
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,EXPOSE,1
tensorflow/tensorflow,b'v0.8.0rc0,WORKDIR,3
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,25
tensorflow/tensorflow,b'v0.8.0rc0,ENV,4
tensorflow/tensorflow,b'v0.8.0rc0,ARG,3
tensorflow/tensorflow,b'v0.8.0rc0,CMD,1
tensorflow/tensorflow,b'v0.8.0rc0,COPY,2
tensorflow/tensorflow,b'v0.8.0rc0,WORKDIR,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,11
tensorflow/tensorflow,b'v0.8.0rc0,ENV,4
tensorflow/tensorflow,b'v0.8.0rc0,ARG,3
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,8
tensorflow/tensorflow,b'v0.8.0rc0,ENV,1
tensorflow/tensorflow,b'v0.8.0rc0,ARG,4
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,19
tensorflow/tensorflow,b'v0.8.0rc0,ENV,1
tensorflow/tensorflow,b'v0.8.0rc0,ARG,9
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,EXPOSE,1
tensorflow/tensorflow,b'v0.8.0rc0,WORKDIR,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,21
tensorflow/tensorflow,b'v0.8.0rc0,ENV,3
tensorflow/tensorflow,b'v0.8.0rc0,ARG,8
tensorflow/tensorflow,b'v0.8.0rc0,CMD,1
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,14
tensorflow/tensorflow,b'v0.8.0rc0,ENV,2
tensorflow/tensorflow,b'v0.8.0rc0,ARG,10
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,5
tensorflow/tensorflow,b'v0.8.0rc0,ENV,1
tensorflow/tensorflow,b'v0.8.0rc0,ARG,4
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,EXPOSE,1
tensorflow/tensorflow,b'v0.8.0rc0,WORKDIR,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,25
tensorflow/tensorflow,b'v0.8.0rc0,ENV,1
tensorflow/tensorflow,b'v0.8.0rc0,ARG,9
tensorflow/tensorflow,b'v0.8.0rc0,CMD,1
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,13
tensorflow/tensorflow,b'v0.8.0rc0,ENV,3
tensorflow/tensorflow,b'v0.8.0rc0,ARG,9
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,EXPOSE,1
tensorflow/tensorflow,b'v0.8.0rc0,WORKDIR,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,19
tensorflow/tensorflow,b'v0.8.0rc0,ENV,1
tensorflow/tensorflow,b'v0.8.0rc0,ARG,9
tensorflow/tensorflow,b'v0.8.0rc0,CMD,1
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,EXPOSE,1
tensorflow/tensorflow,b'v0.8.0rc0,WORKDIR,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,15
tensorflow/tensorflow,b'v0.8.0rc0,ENV,2
tensorflow/tensorflow,b'v0.8.0rc0,ARG,6
tensorflow/tensorflow,b'v0.8.0rc0,CMD,1
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,13
tensorflow/tensorflow,b'v0.8.0rc0,ENV,1
tensorflow/tensorflow,b'v0.8.0rc0,ARG,9
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,EXPOSE,1
tensorflow/tensorflow,b'v0.8.0rc0,WORKDIR,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,11
tensorflow/tensorflow,b'v0.8.0rc0,ENV,1
tensorflow/tensorflow,b'v0.8.0rc0,ARG,4
tensorflow/tensorflow,b'v0.8.0rc0,CMD,1
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,EXPOSE,1
tensorflow/tensorflow,b'v0.8.0rc0,WORKDIR,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,25
tensorflow/tensorflow,b'v0.8.0rc0,ENV,1
tensorflow/tensorflow,b'v0.8.0rc0,ARG,9
tensorflow/tensorflow,b'v0.8.0rc0,CMD,1
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,EXPOSE,1
tensorflow/tensorflow,b'v0.8.0rc0,WORKDIR,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,14
tensorflow/tensorflow,b'v0.8.0rc0,ENV,2
tensorflow/tensorflow,b'v0.8.0rc0,ARG,7
tensorflow/tensorflow,b'v0.8.0rc0,CMD,1
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,12
tensorflow/tensorflow,b'v0.8.0rc0,ENV,2
tensorflow/tensorflow,b'v0.8.0rc0,ARG,8
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,EXPOSE,1
tensorflow/tensorflow,b'v0.8.0rc0,WORKDIR,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,23
tensorflow/tensorflow,b'v0.8.0rc0,ENV,2
tensorflow/tensorflow,b'v0.8.0rc0,ARG,10
tensorflow/tensorflow,b'v0.8.0rc0,CMD,1
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,17
tensorflow/tensorflow,b'v0.8.0rc0,ENV,2
tensorflow/tensorflow,b'v0.8.0rc0,ARG,10
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,6
tensorflow/tensorflow,b'v0.8.0rc0,ENV,1
tensorflow/tensorflow,b'v0.8.0rc0,ARG,4
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,EXPOSE,1
tensorflow/tensorflow,b'v0.8.0rc0,WORKDIR,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,19
tensorflow/tensorflow,b'v0.8.0rc0,ENV,1
tensorflow/tensorflow,b'v0.8.0rc0,ARG,9
tensorflow/tensorflow,b'v0.8.0rc0,CMD,1
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,14
tensorflow/tensorflow,b'v0.8.0rc0,ENV,2
tensorflow/tensorflow,b'v0.8.0rc0,ARG,10
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,14
tensorflow/tensorflow,b'v0.8.0rc0,ENV,3
tensorflow/tensorflow,b'v0.8.0rc0,ARG,9
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,11
tensorflow/tensorflow,b'v0.8.0rc0,ENV,2
tensorflow/tensorflow,b'v0.8.0rc0,ARG,8
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,12
tensorflow/tensorflow,b'v0.8.0rc0,ENV,1
tensorflow/tensorflow,b'v0.8.0rc0,ARG,9
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,13
tensorflow/tensorflow,b'v0.8.0rc0,ENV,5
tensorflow/tensorflow,b'v0.8.0rc0,ARG,8
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,EXPOSE,1
tensorflow/tensorflow,b'v0.8.0rc0,WORKDIR,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,19
tensorflow/tensorflow,b'v0.8.0rc0,ENV,2
tensorflow/tensorflow,b'v0.8.0rc0,ARG,10
tensorflow/tensorflow,b'v0.8.0rc0,CMD,1
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,8
tensorflow/tensorflow,b'v0.8.0rc0,ENV,2
tensorflow/tensorflow,b'v0.8.0rc0,ARG,7
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,5
tensorflow/tensorflow,b'v0.8.0rc0,ENV,1
tensorflow/tensorflow,b'v0.8.0rc0,ARG,4
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,EXPOSE,1
tensorflow/tensorflow,b'v0.8.0rc0,WORKDIR,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,19
tensorflow/tensorflow,b'v0.8.0rc0,ENV,2
tensorflow/tensorflow,b'v0.8.0rc0,ARG,10
tensorflow/tensorflow,b'v0.8.0rc0,CMD,1
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,EXPOSE,1
tensorflow/tensorflow,b'v0.8.0rc0,WORKDIR,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,19
tensorflow/tensorflow,b'v0.8.0rc0,ENV,5
tensorflow/tensorflow,b'v0.8.0rc0,ARG,8
tensorflow/tensorflow,b'v0.8.0rc0,CMD,1
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,EXPOSE,1
tensorflow/tensorflow,b'v0.8.0rc0,WORKDIR,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,18
tensorflow/tensorflow,b'v0.8.0rc0,ENV,1
tensorflow/tensorflow,b'v0.8.0rc0,ARG,9
tensorflow/tensorflow,b'v0.8.0rc0,CMD,1
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,17
tensorflow/tensorflow,b'v0.8.0rc0,ENV,2
tensorflow/tensorflow,b'v0.8.0rc0,ARG,10
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,EXPOSE,1
tensorflow/tensorflow,b'v0.8.0rc0,WORKDIR,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,20
tensorflow/tensorflow,b'v0.8.0rc0,ENV,3
tensorflow/tensorflow,b'v0.8.0rc0,ARG,8
tensorflow/tensorflow,b'v0.8.0rc0,CMD,1
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,EXPOSE,1
tensorflow/tensorflow,b'v0.8.0rc0,WORKDIR,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,14
tensorflow/tensorflow,b'v0.8.0rc0,ENV,2
tensorflow/tensorflow,b'v0.8.0rc0,ARG,7
tensorflow/tensorflow,b'v0.8.0rc0,CMD,1
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,EXPOSE,1
tensorflow/tensorflow,b'v0.8.0rc0,WORKDIR,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,11
tensorflow/tensorflow,b'v0.8.0rc0,ENV,1
tensorflow/tensorflow,b'v0.8.0rc0,ARG,4
tensorflow/tensorflow,b'v0.8.0rc0,CMD,1
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,EXPOSE,1
tensorflow/tensorflow,b'v0.8.0rc0,WORKDIR,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,20
tensorflow/tensorflow,b'v0.8.0rc0,ENV,3
tensorflow/tensorflow,b'v0.8.0rc0,ARG,9
tensorflow/tensorflow,b'v0.8.0rc0,CMD,1
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,5
tensorflow/tensorflow,b'v0.8.0rc0,ENV,1
tensorflow/tensorflow,b'v0.8.0rc0,ARG,4
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,EXPOSE,1
tensorflow/tensorflow,b'v0.8.0rc0,WORKDIR,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,18
tensorflow/tensorflow,b'v0.8.0rc0,ENV,1
tensorflow/tensorflow,b'v0.8.0rc0,ARG,9
tensorflow/tensorflow,b'v0.8.0rc0,CMD,1
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,EXPOSE,1
tensorflow/tensorflow,b'v0.8.0rc0,WORKDIR,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,18
tensorflow/tensorflow,b'v0.8.0rc0,ENV,5
tensorflow/tensorflow,b'v0.8.0rc0,ARG,8
tensorflow/tensorflow,b'v0.8.0rc0,CMD,1
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,11
tensorflow/tensorflow,b'v0.8.0rc0,ENV,2
tensorflow/tensorflow,b'v0.8.0rc0,ARG,7
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,13
tensorflow/tensorflow,b'v0.8.0rc0,ENV,2
tensorflow/tensorflow,b'v0.8.0rc0,ARG,10
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,EXPOSE,1
tensorflow/tensorflow,b'v0.8.0rc0,WORKDIR,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,14
tensorflow/tensorflow,b'v0.8.0rc0,ENV,2
tensorflow/tensorflow,b'v0.8.0rc0,ARG,7
tensorflow/tensorflow,b'v0.8.0rc0,CMD,1
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,EXPOSE,1
tensorflow/tensorflow,b'v0.8.0rc0,WORKDIR,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,18
tensorflow/tensorflow,b'v0.8.0rc0,ENV,2
tensorflow/tensorflow,b'v0.8.0rc0,ARG,8
tensorflow/tensorflow,b'v0.8.0rc0,CMD,1
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,15
tensorflow/tensorflow,b'v0.8.0rc0,ENV,3
tensorflow/tensorflow,b'v0.8.0rc0,ARG,8
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,13
tensorflow/tensorflow,b'v0.8.0rc0,ENV,1
tensorflow/tensorflow,b'v0.8.0rc0,ARG,9
tensorflow/tensorflow,b'v0.8.0rc0,COPY,1
tensorflow/tensorflow,b'v0.8.0rc0,EXPOSE,1
tensorflow/tensorflow,b'v0.8.0rc0,WORKDIR,1
tensorflow/tensorflow,b'v0.8.0rc0,FROM,1
tensorflow/tensorflow,b'v0.8.0rc0,RUN,11
tensorflow/tensorflow,b'v0.8.0rc0,ENV,1
tensorflow/tensorflow,b'v0.8.0rc0,ARG,4
